Scientific Name,Drugs.com URL,Adult Dosage,Pediatric Dosage,Renal Dose,Liver Dose
METHYLPHENIDATE,https://www.drugs.com/dosage/methylphenidate.html,"for:




Attention Deficit Disorder


Narcolepsy","for:




Attention Deficit Disorder


Narcolepsy




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
LARONIDASE,https://www.drugs.com/dosage/laronidase.html,"for:




Mucopolysaccharidosis Type I","for:




Mucopolysaccharidosis Type I




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
CHOLECALCIFEROL,https://www.drugs.com/dosage/cholecalciferol.html,"for:




Vitamin/Mineral Supplementation","for:




Vitamin/Mineral Supplementation








Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis",,
RISPERIDONE,https://www.drugs.com/dosage/risperidone.html,"for:




Schizophrenia


Bipolar Disorder","for:




Schizophrenia


Bipolar Disorder


Autism




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
LAROTRECTINIB,https://www.drugs.com/dosage/larotrectinib.html,"for:




Solid Tumors","for:




Solid Tumors




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
LEVETIRACETAM,https://www.drugs.com/dosage/levetiracetam.html,"for:




Epilepsy


Seizures","for:




Epilepsy


Seizures




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
TOFERSEN,https://www.drugs.com/dosage/tofersen.html,"for:




Amyotrophic Lateral Sclerosis




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,,
DAPSONE,https://www.drugs.com/dosage/dapsone.html,"for:




Leprosy - Lepromatous


Leprosy - Tuberculoid


Dermatitis Herpetiformis


Pneumocystis Pneumonia


Pneumocystis Pneumonia Prophylaxis


Toxoplasmosis - Prophylaxis","for:




Leprosy


Pneumocystis Pneumonia Prophylaxis


Toxoplasmosis - Prophylaxis








Additional dosage information:




Dose Adjustments


Precautions",,
ROTIGOTINE,https://www.drugs.com/dosage/rotigotine.html,"for:




Parkinson's Disease


Restless Legs Syndrome




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,,
CLOXACILLIN,https://www.drugs.com/dosage/cloxacillin.html,"for:




Upper Respiratory Tract Infection


Pneumonia


Skin and Structure Infection


Cystitis","for:




Pneumonia


Upper Respiratory Tract Infection


Skin and Structure Infection




Additional dosage information:




Other Comments",,
MIGLUSTAT,https://www.drugs.com/dosage/miglustat.html,"for:




Gaucher Disease




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,,
DEXTROMETHORPHAN,https://www.drugs.com/dosage/dextromethorphan.html,"for:




Cough","for:




Cough




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
LETROZOLE,https://www.drugs.com/dosage/letrozole.html,"for:




Breast Cancer


Breast Cancer - Adjuvant




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,,
APREPITANT,https://www.drugs.com/dosage/aprepitant.html,"for:




Nausea/Vomiting - Chemotherapy Induced


Nausea/Vomiting - Postoperative","for:




Nausea/Vomiting - Chemotherapy Induced




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
MEROPENEM,https://www.drugs.com/dosage/meropenem.html,"for:




Skin and Structure Infection


Intraabdominal Infection


Meningitis


Nosocomial Pneumonia","for:




Skin and Structure Infection


Intraabdominal Infection


Meningitis








Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
MOMELOTINIB,https://www.drugs.com/dosage/momelotinib.html,"for:




Myelofibrosis




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,,
AZATHIOPRINE,https://www.drugs.com/dosage/azathioprine.html,"for:




Renal Transplant


Rheumatoid Arthritis


Crohn's Disease - Maintenance


Crohn's Disease - Acute


Chronic Inflammatory Demyelinating Polyradiculoneuropathy


Atopic Dermatitis


Sarcoidosis


Ulcerative Colitis


Uveitis


Multiple Sclerosis


Systemic Lupus Erythematosus


Chronic Active Hepatitis


Takayasu's Arteritis","for:




Atopic Dermatitis


Organ Transplant - Rejection Prophylaxis


Eczema


Systemic Lupus Erythematosus




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
PRALATREXATE,https://www.drugs.com/dosage/pralatrexate.html,"for:




Lymphoma




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,,
BISACODYL,https://www.drugs.com/dosage/bisacodyl.html,"for:




Bowel Preparation


Constipation","for:




Bowel Preparation


Constipation




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
SIPONIMOD,https://www.drugs.com/dosage/siponimod.html,"for:




Multiple Sclerosis




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,,
GRANISETRON,https://www.drugs.com/dosage/granisetron.html,"for:




Nausea/Vomiting - Chemotherapy Induced


Nausea/Vomiting - Radiation Induced","for:




Nausea/Vomiting - Chemotherapy Induced




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
EVINACUMAB,https://www.drugs.com/dosage/evinacumab.html,"for:




Homozygous Familial Hypercholesterolemia","for:




Homozygous Familial Hypercholesterolemia




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
GLYCERIN,https://www.drugs.com/dosage/glycerin.html,"for:




Constipation","for:




Constipation




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
NUSINERSEN,https://www.drugs.com/dosage/nusinersen.html,"for:




Spinal Muscular Atrophy","for:




Spinal Muscular Atrophy




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
RAVULIZUMAB,https://www.drugs.com/dosage/ravulizumab.html,"for:




Paroxysmal Nocturnal Hemoglobinuria


Hemolytic Uremic Syndrome


Myasthenia Gravis","for:




Hemolytic Uremic Syndrome


Paroxysmal Nocturnal Hemoglobinuria




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
LOMEFLOXACIN,https://www.drugs.com/dosage/lomefloxacin.html,"for:




Bronchitis


Cystitis


Prostatitis


Salmonella Enteric Fever


Salmonella Gastroenteritis


Shigellosis


Transurethral Prostatectomy


Urinary Tract Infection




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,,
DIMENHYDRINATE,https://www.drugs.com/dosage/dimenhydrinate.html,"for:




Motion Sickness


Vertigo


Nausea/Vomiting","for:




Motion Sickness


Vertigo


Nausea/Vomiting




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Dialysis


Other Comments",,
AMIODARONE,https://www.drugs.com/dosage/amiodarone.html,"for:




Arrhythmias




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,,
CYANOCOBALAMIN,https://www.drugs.com/dosage/cyanocobalamin.html,"for:




Pernicious Anemia


B12 Nutritional Deficiency


Schilling Test","for:




B12 Nutritional Deficiency




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dialysis


Other Comments",,
SECNIDAZOLE,https://www.drugs.com/dosage/secnidazole.html,"for:




Bacterial Vaginosis


Trichomoniasis","for:




Bacterial Vaginosis


Trichomoniasis




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
Bempedoic acid,https://www.drugs.com/dosage/bempedoic-acid.html,"for:




Heterozygous Familial Hypercholesterolemia


Cardiovascular Risk Reduction




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,,
FAMOTIDINE,https://www.drugs.com/dosage/famotidine.html,"for:




Duodenal Ulcer


Peptic Ulcer


Duodenal Ulcer Prophylaxis


Duodenal Ulcer Maintenance


Gastric Ulcer


Gastroesophageal Reflux Disease


Erosive Esophagitis


Zollinger-Ellison Syndrome


Pathological Hypersecretory Conditions


Dyspepsia","for:




Duodenal Ulcer


Peptic Ulcer


Gastroesophageal Reflux Disease


Dyspepsia




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
VANCOMYCIN,https://www.drugs.com/dosage/vancomycin.html,"for:




Bacterial Infection


Endocarditis


Pseudomembranous Colitis


Enterocolitis


Pneumonia


Nosocomial Pneumonia


Osteomyelitis


Sepsis


Skin or Soft Tissue Infection


Bacteremia


CNS Infection


Meningitis


Febrile Neutropenia


Peritonitis


Intraabdominal Infection


Prevention of Perinatal Group B Streptococcal Disease


Shunt Infection


Surgical Prophylaxis


Head Injury","for:




Sepsis


Bacterial Infection


Osteomyelitis


Bacteremia


Endocarditis


Enterocolitis


Pseudomembranous Colitis


Skin or Soft Tissue Infection


Pneumonia


Peritonitis


Intraabdominal Infection


Surgical Prophylaxis


Meningitis


CNS Infection


Shunt Infection


Head Injury




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
ALEMTUZUMAB,https://www.drugs.com/dosage/alemtuzumab.html,"for:




Multiple Sclerosis


Chronic Lymphocytic Leukemia","for:




Multiple Sclerosis




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
THIAMINE,https://www.drugs.com/dosage/thiamine.html,"for:




Beriberi


Thiamine Deficiency


Vitamin/Mineral Supplementation


Wernicke's Encephalopathy","for:




Beriberi


Thiamine Deficiency


Vitamin/Mineral Supplementation








Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
SIROLIMUS,https://www.drugs.com/dosage/sirolimus.html,"for:




Organ Transplant - Rejection Prophylaxis


Pulmonary Lymphangioleiomyomatosis","for:




Organ Transplant - Rejection Prophylaxis




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
Glycerol Phenylbutyrate,https://www.drugs.com/dosage/glycerol-phenylbutyrate.html,"for:




Urea Cycle Disorders","for:




Urea Cycle Disorders




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
Oxybutynin,https://www.drugs.com/dosage/oxybutynin.html,"for:




Urinary Incontinence


Urinary Frequency


Neurogenic Bladder","for:




Urinary Incontinence


Urinary Frequency


Neurogenic Bladder




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
PENICILLAMINE,https://www.drugs.com/dosage/penicillamine.html,"for:




Wilson's Disease


Cystinuria


Rheumatoid Arthritis","for:




Wilson's Disease


Cystinuria




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
VINBLASTINE,https://www.drugs.com/dosage/vinblastine.html,"for:




Breast Cancer


Kaposi's Sarcoma


Testicular Cancer


Hodgkin's Disease


Mycosis Fungoides


Choriocarcinoma


Lymphoma


Histiocytosis","for:




Testicular Cancer


Hodgkin's Disease


Histiocytosis




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
ROSUVASTATIN,https://www.drugs.com/dosage/rosuvastatin.html,"for:




Hyperlipidemia


Hyperlipoproteinemia Type III (Elevated beta-VLDL + IDL)


Hypertriglyceridemia


Atherosclerosis


Homozygous Familial Hypercholesterolemia


Prevention of Cardiovascular Disease","for:




Heterozygous Familial Hypercholesterolemia


Homozygous Familial Hypercholesterolemia








Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
LORLATINIB,https://www.drugs.com/dosage/lorlatinib.html,"for:




Non-Small Cell Lung Cancer




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,,
GALANTAMINE,https://www.drugs.com/dosage/galantamine.html,"for:




Alzheimer's Disease




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,,
CLARITHROMYCIN,https://www.drugs.com/dosage/clarithromycin.html,"for:




Tonsillitis/Pharyngitis


Sinusitis


Bronchitis


Pneumonia


Mycoplasma Pneumonia


Skin and Structure Infection


Helicobacter pylori Infection


Mycobacterium avium-intracellulare - Prophylaxis


Mycobacterium avium-intracellulare - Treatment


Bacterial Endocarditis Prophylaxis


Legionella Pneumonia


Pertussis Prophylaxis


Pertussis","for:




Tonsillitis/Pharyngitis


Sinusitis


Pneumonia


Mycoplasma Pneumonia


Otitis Media


Skin and Structure Infection


Mycobacterium avium-intracellulare - Prophylaxis


Mycobacterium avium-intracellulare - Treatment


Pertussis


Pertussis Prophylaxis


Bacterial Endocarditis Prophylaxis




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Precautions


Dialysis


Other Comments",,
METOPROLOL TARTRATE,https://www.drugs.com/dosage/metoprolol-tartrate.html,"for:




Hypertension


Angina Pectoris


Myocardial Infarction


Congestive Heart Failure","for:




Hypertension




Additional dosage information:




Renal Dose Adjustments


Liver Dose Adjustments


Dose Adjustments


Precautions


Dialysis


Other Comments",,
